index,thickness,intensity
214,1.5793726967818833,148.0
215,1.9739910877001277,92.0
216,2.1504399872681597,238.5
217,2.853353898321435,164.0
218,2.3973601520883348,232.0
219,2.1411207110242847,239.0
220,2.4693595347489516,118.0
221,2.7161693561196283,245.0
222,2.4026651869510443,154.0
223,2.4517994872127784,242.0
224,2.8192909428907265,145.0
225,4.149639170411196,109.0
226,2.527463851271255,212.0
227,2.134734553718497,110.0
228,2.5457333163263676,243.5
229,2.4803476156290767,239.0
230,3.3508371219272868,252.0
231,3.263069336196643,143.0
232,2.965162743099345,252.0
233,3.1524435090591902,128.0
234,2.028874305640234,239.0
235,3.3361952750355166,97.0
236,2.1910675688142307,245.0
237,2.5177191344780714,185.0
238,3.2546531575860036,253.5
239,2.236111956350171,238.5
240,2.6236116628828823,222.0
241,1.8521838983559304,93.0
242,2.3848040287126513,117.5
243,3.13358526216994,252.0
244,2.423603849083946,185.0
245,2.5515601555342817,82.5
246,1.5764225287832663,112.0
247,3.387323511177678,254.0
248,3.5945433768776294,253.0
249,1.7784718221085236,113.0
250,2.4650058791814797,245.0
251,2.9188797668421467,250.0
252,2.7254581206882493,252.0
253,3.6306205209211098,253.0
254,2.328158154122482,172.0
255,2.38534624649064,231.5
256,2.0886006823223777,195.0
257,2.034135402139513,229.0
258,3.6729016262992085,254.0
259,3.610905372082937,110.0
260,1.8430387417775618,244.0
261,2.2128415175463023,210.0
262,1.8514874104222396,210.0
263,2.983844632671362,252.0
264,1.5321640556509712,105.0
265,4.304258929141097,134.0
266,2.653575832000779,243.0
267,2.270875681677517,239.0
268,3.3661857614993145,253.5
269,1.7834346307141384,232.0
270,2.904716359857195,252.0
271,3.1395097320064225,253.0
272,2.6582697000023194,118.0
273,3.3742852164968475,252.0
274,2.308698256350591,162.0
275,1.9191042726072154,145.0
276,2.3423672993329236,238.5
277,2.807195650582004,249.5
278,2.4335274456128007,241.5
279,2.830206559230633,102.0
280,2.0568104690571225,183.0
281,3.2444415292702593,186.0
282,3.161617942212631,234.0
283,3.1322153391450205,252.0
284,2.2977746725275425,128.0
285,1.9076610386996486,205.0
286,2.4327529454430765,129.0
287,2.2544592388178755,247.5
288,2.6326337351467686,175.0
289,1.8321628247299007,236.0
290,2.7366401491948182,107.0
291,2.5870714358894973,242.0
292,2.7595819501085703,242.5
293,2.0417145760306656,243.0
294,1.5739877280327057,234.0
295,2.47128547428228,239.0
296,1.9432149598611343,239.0
297,2.194654673423237,179.0
298,2.669523557118968,114.0
299,3.5255617569313498,135.0
300,2.9340609285191492,252.0
301,2.6399686202375627,200.0
302,3.092926846458302,252.0
303,2.489238848481707,247.0
304,1.9035055204257743,190.0
305,2.4938709887686836,239.0
306,3.4643338107804427,151.5
307,2.336013475756594,239.0
308,1.5898594028074384,188.0
309,2.1183105085395977,207.0
310,2.5777081785090155,249.5
311,2.261867265683169,154.0
312,3.626906458184664,85.0
313,1.9600641606767213,239.0
314,2.243529435073624,126.0
315,1.5999116662937702,84.0
316,2.356346548831959,239.0
317,2.272945606458725,232.0
318,2.9527062201617067,250.0
319,1.8773292630189569,134.0
320,3.9648572385427667,85.0
321,2.400320898737484,241.0
322,3.674441605734798,114.0
323,2.8389164612938176,206.0
324,2.9466371055502925,252.0
325,2.9816807350488763,248.0
326,3.310503006251971,252.0
327,3.3982371706936605,253.0
328,2.887563473508271,159.5
329,1.8824725293016127,234.0
330,2.225650984838623,173.0
331,1.924104576994767,119.0
332,2.1259115261551016,216.5
333,3.3521464107723395,102.0
334,2.472488394978891,247.0
335,2.5011826617581443,245.0
336,2.874650378450659,242.0
337,2.512228079969241,245.0
338,3.506125943524037,238.0
339,3.305458719410864,188.0
340,2.809216570477262,180.0
341,2.5246179705355356,244.0
342,2.7987030723395874,239.0
343,2.590757796602662,173.0
344,3.7388160198701934,254.0
345,1.879054914628451,239.0
346,3.3779287885012947,83.0
347,1.8571922621970132,245.5
348,2.7236773466900854,165.0
349,2.3955097921752446,247.0
350,2.941841869608686,230.0
351,2.0939624130097325,243.0
352,2.047980739954883,230.0
353,2.906699425282741,252.0
354,2.1852781709125577,238.0
355,1.9945346654446952,108.0
356,3.464973987029455,176.0
357,2.65646743246093,239.0
358,3.487212034519727,106.0
359,3.0589938440337985,157.0
360,3.5662037347234374,186.0
361,2.58526683004033,245.0
362,2.1605291431583593,107.0
363,2.9590257121027213,118.0
364,3.7758163495421546,254.0
365,3.951202280227159,254.0
366,3.264951533633154,178.0
367,2.76566911589429,109.0
368,2.403963127022924,245.0
369,2.4262360819887707,242.0
370,3.80566654121119,252.0
371,1.9728004117018745,100.5
372,1.8969380441254604,239.0
373,2.692489552362959,116.0
374,2.103676180856597,84.5
375,2.020741672578605,239.0
376,2.7075593722914917,249.0
377,2.130790505963203,239.0
378,2.185414179792929,113.0
379,2.215526716845396,125.0
380,2.149092084899881,139.0
381,2.468710284385419,247.0
382,2.6488330525344206,246.0
383,3.5570225077442723,100.0
384,3.84026994117719,247.0
385,2.1529411377347927,189.0
386,2.9725271005915963,113.0
387,3.2366286162108535,91.0
388,2.6687015401211354,247.5
389,2.9804492783655108,160.0
390,1.9998025598188383,239.0
391,1.9303075792501345,241.5
392,3.299445526225488,254.0
393,2.031643903955636,246.0
394,1.6886624868408682,168.0
395,2.751897291897083,252.0
396,2.9202404551938486,249.0
397,2.991433236192295,252.0
398,2.4928831481228357,125.0
399,2.857733435591971,199.0
400,1.8941865426536082,234.0
401,2.445947343005031,244.0
402,2.228937731674624,131.0
403,2.027606903170704,233.0
404,3.287091786546362,139.0
405,1.931141072959799,128.0
406,1.8945868377961617,239.0
407,1.5565084914241665,229.0
408,1.8229320756305147,115.0
409,2.422635274651489,198.0
410,2.2205318512419563,238.5
411,2.60916331816859,243.5
412,2.462268485571783,239.0
413,2.3431243661632397,75.5
414,2.7256483016477735,252.0
415,3.3529079795993746,252.0
416,2.1333499947510477,224.0
417,2.0399626053457904,112.0
418,2.077564258134253,236.0
419,2.3485959379645447,250.0
420,2.115593046584866,237.0
421,2.503724487761515,244.0
422,2.4039011820083833,239.0
423,2.460334274970609,132.5
424,3.0655781170131466,252.0
425,2.0295037407093353,238.0
426,1.7090567810325283,223.0
427,2.9040888475998208,251.0
428,2.5828726388339063,245.0
429,3.4911430157046963,135.0
430,2.8583797544464624,193.0
431,2.9029792815857793,161.0
432,3.822553192430323,152.0
433,2.6045543506653037,250.0
434,2.092748678826654,233.0
435,2.7367722435492325,201.0
436,2.787908418557854,252.0
437,2.051944810667267,155.0
438,1.665881288181163,206.0
439,2.1499209535272095,145.0
440,2.219145608732188,245.0
441,2.5603810400101112,243.0
442,3.2454095359787782,252.0
443,3.7237912137532496,211.0
444,2.11461296922612,206.0
445,2.4445791335148086,251.0
446,2.0448168829149487,124.0
447,3.916488249891853,254.0
448,2.247782353758543,241.0
449,3.0383361322664033,249.0
450,2.7232217510362746,194.0
451,3.265648239501088,174.0
452,2.2658603415914818,245.0
453,3.5118523128729966,217.0
454,2.2201196926683457,239.0
455,2.4613806265039884,242.0
456,2.717481046952641,167.0
457,1.6651612299983174,169.0
458,2.4077036551298003,236.0
459,2.2065147749675624,201.0
460,2.3072915086395485,245.0
461,2.9753461091755455,248.0
462,3.091019712195777,249.5
463,2.0181366827836626,243.0
464,2.4333976512893334,243.0
465,1.9333722537266456,130.0
466,2.4865866055746384,243.0
467,3.075378509124572,252.0
468,2.102498879801415,237.0
469,2.374967188534821,249.0
470,2.7983683617429165,247.0
471,3.376081716449938,105.0
472,3.4020180267355276,253.0
473,2.370992143904879,95.0
474,2.0951628443233257,219.0
475,2.6819362929311734,252.0
476,2.0165473671745104,95.0
477,2.693407310816273,106.0
478,1.9215042753928988,243.0
479,2.480710145924458,249.0
480,3.517446540841268,156.0
481,1.8770598535855216,221.0
482,2.0856723392019356,239.0
483,2.6271047055849643,136.0
484,1.9332387169592824,232.0
485,1.5445835228468057,114.0
486,1.6519812491782822,217.0
487,2.7830561024964586,97.0
488,2.943420149365325,252.0
489,2.382139782201271,88.0
490,2.374491495139964,247.0
491,3.075550844860388,109.0
492,2.8303238148314516,213.5
493,1.5185955930385688,220.0
494,2.2030648022168493,236.0
495,3.044435172150097,98.0
496,2.543036340324811,133.0
497,1.383552584504913,220.0
498,2.900878630826611,157.0
499,3.278317729349744,252.5
500,2.640773660527426,249.0
501,3.3743263941104775,88.0
502,1.8328817815630893,169.0
503,2.4935450419452003,247.0
504,2.127451324173509,166.0
505,2.935455983041612,249.0
506,3.0053523907406916,252.0
507,3.267592939707317,253.5
508,2.5782729116569585,246.0
509,1.9653105758670262,141.0
510,2.4441686979467314,246.5
511,1.7490796003976004,180.0
512,1.7976563143305506,207.0
513,3.0871860641807256,219.0
514,2.3599998048093855,91.0
515,2.747553145192679,223.0
516,2.1211525546575016,238.0
517,2.2218292127295522,231.0
518,2.6786845531566836,252.0
519,2.3325613051772423,170.0
520,3.0467296401789037,158.0
521,3.3939715506851327,249.0
522,2.515913069647251,129.0
523,2.852650395921451,251.0
524,2.582090615340441,82.0
525,2.3851336348582737,247.0
526,2.281497950921494,239.0
527,3.0733604868446553,244.0
528,1.140485894025393,203.0
529,2.7883421557091914,196.0
530,3.2368021551430135,253.0
531,2.8694321702998606,220.0
532,2.80844626299968,245.0
533,2.5425426197020906,239.0
534,2.8369368380987603,252.0
535,1.925264669876594,236.0
536,2.388500925325357,85.0
537,3.0289807516047684,251.5
538,1.8107443323795933,218.0
539,2.7951509703640043,113.5
540,2.2098819230208284,232.0
541,2.5023949186149927,156.0
542,1.897417010181238,84.0
543,3.3016115446444214,196.0
544,2.6066604521574983,247.0
545,2.8361811702739255,250.0
546,3.6638105528284215,254.0
547,4.598305649213733,119.0
548,3.818628899809694,183.0
549,2.0703124447402392,238.5
550,2.6412257535902066,249.0
551,2.292611913182917,239.0
552,1.6883642636755265,153.0
553,1.853263296910259,229.0
554,2.2478072713800556,211.0
555,1.588811522824239,178.0
556,2.7438042980536346,247.0
557,2.001195548766082,155.0
558,3.6391604795245973,249.0
559,2.4219132978931,113.0
560,1.143936355651935,95.0
561,2.369705070327038,237.5
562,2.838921571403978,250.5
563,2.7978817896168,102.0
564,2.619365916568939,252.0
565,2.7662474268089197,239.0
566,2.992599214412911,130.0
567,2.0861914278795455,242.0
568,3.0381643036928048,135.0
569,2.5411991989530787,246.0
570,2.9376350596418503,102.0
571,2.479268963629931,77.0
572,3.5148806251417457,254.0
573,4.0585375269649395,242.0
574,1.9777102346617954,113.5
575,2.0107593643857062,112.5
576,2.8172220281507956,247.5
577,3.5183832771112815,253.0
578,2.140722089745764,105.0
579,2.0174721822376016,122.0
580,2.1365640729607605,233.0
581,1.927145548764477,231.0
582,2.996169330307077,121.0
583,2.5079082587681714,252.0
584,2.7771680194347037,252.0
585,2.295509158451531,239.0
586,2.5845887401112266,248.0
587,2.9671085302378946,135.0
588,2.2661418505238213,239.0
589,2.91946443960013,179.0
590,2.148028356517741,239.0
591,4.371701549530786,254.0
592,4.271581548467326,254.0
593,2.7201412305951758,113.0
594,1.9328730952003574,236.0
595,2.7079026730723084,222.0
596,2.129352434933338,236.0
597,1.8025055841106137,227.0
598,2.25889185916122,240.5
599,2.084738207686295,233.0
600,2.8545450161799466,228.0
601,2.4205283913908757,165.0
602,2.155031734301428,189.0
603,2.8540178496628243,193.0
604,1.965191443410598,208.0
605,2.4788951458062423,246.0
606,2.965759979476918,98.0
607,2.0490325202150244,236.5
608,2.3202660555550616,216.0
609,3.8466282720797635,93.0
610,3.4956530702671476,254.0
611,2.2317276158887145,239.0
612,4.188968014694549,156.0
613,2.4729641161012674,244.0
614,2.8353728154718856,207.5
615,2.089028072139927,211.0
616,3.7284666957318713,161.0
617,3.3697403990625343,252.0
618,2.334277225702573,237.5
619,1.8711257815534557,231.0
620,2.2980789699789526,160.0
621,3.2327952892231995,139.0
622,2.6752970349918774,252.0
623,2.67860950059543,243.0
624,1.705897647523011,130.0
625,2.1978426804785034,241.5
626,1.3304354092597173,88.0
627,2.7599326553948886,249.0
628,1.8335809750919576,211.0
629,2.8510636733077956,250.0
630,2.7318189194634392,250.5
631,2.746608110205451,230.0
632,2.3800261941033796,244.0
633,3.1558216211791676,251.5
634,2.715892332962899,100.0
635,3.5536264779131197,254.0
636,3.4048215521113008,196.0
637,3.296575811523667,252.0
638,2.32677411486155,239.0
639,2.828151235316536,246.0
640,3.4906439439000363,253.0
641,2.2066381108705344,140.0
642,2.125751607011146,239.0
643,2.3531828753872666,134.0
644,2.2726285821124246,239.0
645,2.404770345752031,113.0
646,3.261708501386985,205.0
647,3.14015002932481,250.5
648,3.0603821920842353,246.0
649,2.520670660658223,249.0
650,2.6941863078360986,123.0
651,2.190823486113668,182.0
652,3.0299645180767296,165.0
653,2.8275331075239385,252.0
654,2.2963589438044334,245.0
655,2.7267004826374235,244.5
656,2.4106282568488333,237.5
657,2.019404717845869,239.0
658,2.711312180453332,250.0
659,2.728453555848636,249.0
660,2.6675705169508244,245.0
661,2.224904348462727,184.0
662,3.511625511002685,100.0
663,3.496716259691717,252.0
664,2.248737369115243,242.0
665,2.7660119617516346,246.0
666,3.3245591240513632,191.0
667,1.8810389282850102,238.0
668,2.5660735487680952,252.0
669,1.8125646530680526,106.0
670,4.190760644417782,122.0
671,2.1652962717273843,237.0
672,3.2274847186084212,252.0
673,2.1328502402650176,141.0
674,2.4829615941768877,141.0
675,2.5632418926902036,239.0
676,2.5018417910349635,152.0
677,3.105430115688239,162.5
678,2.817850028386449,241.0
679,2.7547590403365025,245.0
680,3.0413746581754273,183.0
681,2.3537360956769646,238.0
682,2.1240368796542377,239.0
683,3.903653182565112,127.0
684,2.463468019710788,73.0
685,2.6826300971183588,247.0
686,2.4723703828976986,147.5
687,2.786321651553371,68.0
688,4.323278973953962,169.0
689,2.758558474766183,245.0
690,1.5540664104067357,201.0
691,2.4246767956903614,183.0
692,2.159751035320108,236.0
693,2.4389687232380415,245.0
694,3.295421515760719,171.0
695,2.9141022714771854,107.0
696,2.1197556067801098,240.5
697,2.23614792373566,239.0
698,1.9289678552052547,109.0
699,3.5648093036821913,211.0
700,2.733214819610744,151.0
701,2.9638018117922784,252.0
702,2.4810601236153516,160.0
703,2.520911466644127,239.0
704,2.9102478715274,252.0
705,3.282678152767872,121.0
706,1.5076844790153976,174.0
707,3.496712397889087,252.5
708,2.5342913078642777,123.0
709,2.6813557085952726,241.0
710,3.0897205001705847,250.0
711,2.185701256431457,240.5
712,2.1797612859814457,245.0
713,2.035609562149424,236.0
714,3.510779424112665,221.0
715,2.5239619373972664,247.0
716,3.873590781593745,254.0
717,2.4303194194085864,239.0
718,2.710709209340664,246.0
719,2.7339519319992487,142.0
720,1.6713858090358455,179.0
721,2.624178653338159,252.0
722,2.301115187758287,221.0
723,3.4430183930962204,156.0
724,2.8612571916625194,162.0
725,5.725684038839358,139.0
726,1.9395978391396425,127.5
727,2.6560709910371827,243.5
728,2.1409467461286695,218.0
729,4.654775357988864,254.0
730,2.022713987882686,239.0
731,2.4909443619893334,219.0
732,2.65562140489007,251.0
733,2.8534823237243696,252.0
734,2.2981328313171376,110.0
735,3.3269530938570067,252.0
736,2.5015440127591764,131.5
737,2.6429020391791673,249.0
738,3.2268478851265097,197.0
739,2.8624918792707703,252.0
740,2.024732466709968,229.0
741,3.564626427652444,254.0
742,2.920157021419659,209.0
743,2.549873191360869,245.0
744,1.389311032659069,171.0
745,2.2061873207473974,169.0
746,2.4270755367590855,243.0
747,3.296688656824221,252.0
748,2.5915841126692274,248.0
749,2.717854902596562,249.0
750,2.765442263947641,247.0
751,3.1960913311492383,252.0
752,1.535169118293176,116.0
753,2.6012541749041604,246.0
754,2.187812593588062,239.0
755,2.862057385998726,253.0
756,3.0498461432668593,245.0
757,3.4413137306910397,163.0
758,2.2541595599666993,232.0
759,2.1209947498979425,197.0
760,3.1617318439528352,226.5
761,2.6788833747622633,246.0
762,2.0211927636925524,102.0
763,2.1601358021791226,232.0
764,2.0728379648114785,241.0
765,2.6566289077265464,252.0
766,2.5474596819093405,252.0
767,2.738400437954073,249.0
768,2.051421508174458,192.0
769,3.070021702040863,253.0
770,2.3218408649138302,240.5
771,4.006695937816481,250.0
772,3.2406765130333883,176.0
773,2.1702102601723907,119.0
774,1.8221757777124772,129.0
775,2.57967313962078,155.0
776,2.808810919528431,242.0
777,2.0054292207749453,239.0
778,2.8526905214593503,252.0
779,2.9175155433905964,250.0
780,2.3961415483675355,121.0
781,3.1563419371551014,104.0
782,2.885100268414848,192.0
783,2.0374603923468313,210.0
784,2.0114597753175962,218.5
785,2.384288405653834,245.0
786,2.424369729319342,239.0
787,2.245704527545607,159.0
788,3.447553712907288,150.0
789,2.9792488988354626,254.0
790,2.3726614328993216,222.0
791,2.944870419309729,252.0
792,2.4202617090749556,86.0
793,2.477287948539342,236.0
794,3.176563817772921,253.0
795,2.371157972454281,232.5
796,2.6274908413321088,252.0
797,2.3515662385857303,239.0
798,1.7386367537515834,116.0
799,3.140753241532663,162.0
800,4.239518797093585,254.0
801,2.5870120042384146,108.0
802,2.7038215719491516,152.0
803,2.662001650938376,90.0
804,2.7476736440251033,204.0
805,2.066601713426022,239.0
806,2.802211963830716,250.5
807,1.822068590416404,230.0
808,3.243171542810618,134.0
809,3.2701529450690576,252.0
810,2.327926442912794,108.0
811,1.968575547222962,199.0
812,3.5973961231232123,164.0
813,2.5912530622091863,90.0
814,2.3012548025490753,245.0
815,3.4476156688631776,252.0
816,1.9259518501276194,169.0
817,2.158101442461556,193.0
818,2.558239793066819,245.0
819,2.4087165187957877,116.0
820,3.7019805898925893,247.0
821,2.229834397065838,239.0
822,2.9133305934764704,115.0
823,2.1647857183804504,245.0
824,2.069094947604325,118.0
825,2.192618795774752,245.0
826,2.1208236090903547,228.0
827,4.061265797837395,254.0
828,2.661983240338461,247.0
829,2.405338637369934,237.0
830,2.5477644862331172,249.0
831,2.424087234303164,198.0
832,2.5932679457377708,224.0
833,3.9235270232664425,254.0
834,1.1457817883623214,92.0
835,2.862313879872904,249.0
836,2.395205851802532,152.0
837,1.9409113773944227,140.0
838,3.354642219303019,211.0
839,2.0723158754962396,236.0
840,1.9364747419063233,83.0
841,2.8821066186553574,248.5
842,3.2312313547141986,154.5
843,1.8888349949421306,139.0
844,2.2075948748574943,156.0
845,3.0797230340347492,174.0
846,1.867727064441435,156.0
847,3.549125199023268,253.5
848,2.53819842044808,239.0
849,1.5391396864795117,223.0
850,2.1428927201134345,172.0
851,2.4821785033748935,98.0
852,2.067903783174429,125.0
853,1.7295644871628046,213.0
854,1.9819086934327856,77.0
855,2.0013640737442726,236.0
856,3.6743833902891403,199.0
857,3.387187361639224,230.0
858,1.8801906634868322,196.0
859,2.632855343956355,252.0
860,2.071660511920862,109.0
861,2.2749695459199506,239.0
862,2.357482722431331,239.0
863,3.357464993199369,252.0
864,2.729216371774007,103.0
865,3.7316874708763352,244.0
866,2.404573647799035,184.5
867,1.992906937981442,117.5
868,2.218423446479147,239.0
869,3.505590633712002,88.0
870,2.3898078197205526,243.5
871,2.2157617388053708,236.0
872,1.7716218608976935,232.5
873,2.9439664886653163,250.0
874,2.782197001350659,247.0
875,3.086204395020832,201.0
876,2.382299280777526,243.0
877,2.0362161969065506,232.0
878,2.4242922709585595,209.0
879,1.8843729782486092,210.0
880,3.00808231328773,84.0
881,1.8315323869216904,151.0
882,3.5508777287436613,140.0
883,2.570250565410204,248.0
884,2.809196042311875,130.0
885,2.3437413005166374,76.0
886,2.231438478973572,239.0
887,1.7040644367211435,217.5
888,2.2763199177613513,181.0
889,2.5083680670515287,229.5
890,2.391592972366798,171.0
891,1.8427200052173869,103.0
892,2.1876314764596616,156.0
893,3.3082865314764796,137.0
894,2.6585955171150033,209.0
895,2.8853870211137145,130.0
896,2.351100138017978,242.0
897,2.73422391673422,245.5
898,2.57732821160828,242.0
899,1.5750976055478365,231.0
900,1.7537174584556572,200.0
901,2.1434652478691874,203.5
902,2.742429329678441,139.0
903,1.9515356929232548,114.0
904,3.098163158384479,119.0
905,2.86952264436995,247.0
906,2.4058134888205265,249.0
907,2.376977670778321,239.0
908,2.7705836719048915,109.0
909,2.0146628063306373,238.0
910,2.1514276895698594,227.0
911,1.879640822969553,233.0
912,2.2528006643863225,232.0
913,2.855185453249919,150.0
914,2.065476542799801,167.0
915,2.6487644607611345,251.0
916,2.9795459235342676,251.0
917,2.266014808691461,155.0
918,2.9317280333133073,239.0
919,3.1026686399256063,173.0
920,2.270990357203035,137.0
921,3.108848443849061,90.0
922,3.055903249993044,252.0
923,2.127279141809591,213.0
924,2.3202071840303984,239.0
925,3.0097555915050904,252.0
926,2.977315509116172,87.0
927,3.067096387876434,125.0
928,1.914376953827628,238.5
929,2.1440064801907037,89.0
930,2.656232240376896,168.0
931,3.411930852538451,101.0
932,1.9791659341972654,232.0
933,2.972120297835826,122.0
934,2.8622391438894965,245.0
935,1.8576448739697842,174.0
936,4.263217454605295,141.0
937,2.6993875504640346,247.0
938,1.6820101270523422,212.5
939,2.8409201285207155,252.0
940,2.7985653489283746,251.0
941,2.8239712034827837,235.0
942,2.9353302751655512,252.0
943,2.628552431772709,245.0
944,1.89158808875097,87.0
945,2.043663312614763,248.0
946,2.657639534299785,92.0
947,3.507832129110939,254.0
948,2.6615472013758588,135.0
949,2.0050994203636576,239.0
950,2.199928410169752,115.0
951,3.0065169298404646,234.0
952,2.9367033229885515,250.0
953,2.550275732671525,123.0
954,1.9330249807953068,238.5
955,1.7885207808962598,151.0
956,3.1255845598836496,250.0
957,1.6576457372914386,107.5
