index,thickness,intensity
83,2.997348997919895,79.0
84,2.8862864724806405,129.0
85,2.2188236240124346,171.0
86,2.855329915890492,152.0
87,3.4014379843780698,212.0
88,1.7229098977662407,135.0
89,4.018472200870708,167.0
90,2.7122904649840036,116.0
91,2.280143246864108,143.5
92,1.6907203608524124,219.0
93,2.0725165072747758,251.0
94,2.0622632105658996,183.0
95,2.675348815548247,232.0
96,2.190070318464798,251.0
97,2.616668003791486,232.0
98,1.9322884672011316,160.0
99,1.878406272218356,195.0
100,2.2753048450479296,81.0
101,2.838098499924465,163.0
102,3.3716486062944986,141.0
103,2.5162968910868124,122.0
104,2.6196088650870095,176.0
105,1.9899472108929948,120.0
106,2.42189013062165,168.0
107,2.524995194554173,235.0
108,3.8581316117845654,138.0
109,2.1765520611883424,145.0
110,2.2735570816765636,204.0
111,2.6087527025794652,138.0
112,3.6703703444781435,238.0
113,3.3434399555350205,221.0
114,2.0769457192124428,208.0
115,1.8182373468211128,82.0
116,2.3487597227571024,118.0
117,3.344563699405668,169.0
118,1.6642727020775645,134.0
119,1.988637452916096,81.0
120,2.738988728491145,149.0
121,2.026225427478935,221.0
122,2.6504658737971614,147.0
123,2.744704632616814,85.0
124,2.7279198313915116,157.0
125,3.2706171412221936,192.0
126,2.6954653959946846,122.0
127,2.6979826418989203,130.0
128,1.363642050851352,141.0
129,3.3247425408047904,78.0
130,2.686767041910105,143.5
131,2.765046758429826,162.0
132,1.7382575712481259,140.5
133,2.3223292449758817,191.0
134,3.3317129593971075,106.0
135,3.7156251547889845,194.0
136,1.4513718751350426,102.5
137,1.8322197746571571,81.0
138,2.601973027433641,194.0
139,2.795436179015943,158.0
140,3.122826691088801,186.0
141,2.246975493388169,209.0
142,2.276129370452726,155.0
143,1.8745478114187175,245.0
144,2.6411016997541794,123.0
145,2.1419695442898927,165.0
146,3.0022440312544934,75.0
147,1.9948735524934453,192.0
148,2.2112155983029576,108.0
149,3.765823500454805,141.0
150,2.434497896906168,203.0
151,2.040183955997573,171.0
152,2.1465569779244733,114.0
153,2.3297291888599476,238.0
154,2.0701682286222036,77.0
155,2.1708238874092847,161.0
156,1.8068837729525666,159.0
157,2.606297429433297,162.0
158,2.196171048228969,126.5
159,1.7844669947550478,154.0
160,1.8271431484871559,176.0
161,2.5021218209851606,147.0
162,2.0883526238595875,139.0
163,3.01059515138861,148.0
164,4.766941717251296,220.0
165,2.3905630225102508,242.0
166,2.78795952623976,123.0
167,3.041027286954638,228.0
168,3.2394566275983343,203.0
169,1.94440574602043,104.0
170,2.5212213149346927,118.0
171,2.7654875940282198,165.0
172,2.542182184563477,117.0
173,2.5754824994832934,188.0
174,1.4988003238505385,189.0
175,2.5584413207734293,239.0
176,2.0887424485378614,115.0
177,2.229731549624942,119.5
178,2.0074158773967405,75.0
179,3.9224683197303825,76.0
180,3.3761763973159886,140.0
181,3.878181281937725,198.0
182,3.395257783622445,212.5
183,2.5607696003819416,129.0
184,2.401064586926576,205.0
185,1.9850353005420804,220.0
186,2.4252295673283593,138.0
187,2.0930108170821993,125.0
188,3.104551944523091,131.0
189,2.9063558922885737,235.0
190,1.9190973528118622,86.0
191,2.3379481796951325,199.0
192,1.9368529959705814,99.0
193,3.1870635898850277,137.0
194,2.053281061419252,187.0
195,3.8869265926184036,236.0
196,2.989726134702766,93.0
197,1.8029832133026842,190.0
198,2.9363340693500923,164.0
199,1.7127825093930464,91.0
200,2.6344466195044967,202.5
201,1.9750179728146287,127.0
202,1.6200653304285977,112.0
203,2.6085722997350205,145.0
204,2.233276959824569,134.5
205,2.671347448814446,110.0
206,1.3341405335914804,130.0
207,3.834129736337282,245.0
208,2.0689480964083597,201.0
209,3.2529299335735864,163.0
210,1.8659499454693305,157.0
211,4.00930958378304,162.0
212,1.4628092504179342,81.0
213,2.4515005171978284,163.0
214,1.5793726967818833,207.0
215,1.9563074474120352,145.0
216,2.0332236883008608,128.0
217,2.8659136241930994,115.0
218,2.382177717276878,248.5
219,2.178109542644886,164.0
220,2.444054082428239,134.0
221,3.1658764545407014,143.0
222,2.4004527408688956,192.0
223,2.465562035454714,251.0
224,2.813638165886447,133.0
225,4.055160963989754,115.0
226,2.5185266058405693,157.0
227,2.120491896568582,164.0
228,2.5786603196228954,215.0
229,2.38841554560809,126.5
230,2.3412824580122793,186.0
231,3.254189055244521,113.0
232,1.9572859753675853,130.0
233,3.151517427684318,132.0
234,2.0533486293309364,134.0
235,3.3046034522540166,171.0
236,4.146141179779099,90.0
237,2.5177191344780714,181.0
238,4.117271460549354,120.0
239,2.7435344094117275,117.0
240,2.612388741345066,162.0
241,1.864246513741144,134.0
242,2.3547705609306258,185.5
243,3.1042009213158455,168.0
244,2.413531672777643,116.0
245,2.5575353275728845,128.5
246,1.5679719920012023,153.0
247,2.391717437099346,108.5
248,3.6607034333673933,253.0
249,1.8143761176067312,150.0
250,2.542683296618706,136.0
251,3.450456636557134,84.0
252,4.091844913002699,157.0
253,3.572032897435054,222.0
254,2.404777219694022,184.0
255,2.3893188882070384,182.5
256,2.082894400940919,105.0
257,2.34947308660495,86.0
258,2.104438056210758,99.5
259,3.6242671159855484,203.0
260,1.7252549628990537,195.0
261,2.220370042839154,98.0
262,1.8534042783857718,205.0
263,2.5163633430802808,204.0
264,1.5021569886746269,153.0
265,4.295922695829946,105.0
266,2.5355340453115547,117.0
267,2.167197974554806,91.0
268,3.2845539597309505,90.0
269,3.0015543943097778,140.0
270,4.293674051736735,197.0
271,4.044360469428681,185.0
272,2.6450521339855424,141.0
273,4.852132913754244,250.0
274,2.254052083651565,182.0
275,1.929863910136173,98.0
276,2.2336575707917508,177.0
277,2.759405302775144,211.0
278,2.376604387806361,109.0
279,2.827482542677244,171.0
280,2.0337373352220878,113.0
281,3.2294507112327624,162.0
282,3.173586159455886,248.0
283,3.1083444367223865,138.0
284,2.296518614592931,240.0
285,2.2650352675151364,103.5
286,2.427550993992597,108.0
287,1.760427977966711,179.5
288,2.641420314801585,229.0
289,1.7877001726344353,93.0
290,2.736140567343857,215.0
291,2.9506785196711953,136.0
292,2.7361371668146117,89.0
293,2.126776188284227,138.0
294,1.3546880721270969,128.0
295,4.222914545597054,186.0
296,1.9472377970114143,128.0
297,2.2046293121451437,172.0
298,2.7138377139549994,135.0
299,3.5090888836012324,236.0
300,2.790618744584524,142.0
301,2.6342805493209966,151.0
302,2.6979495171159873,134.5
303,1.5425242286311227,189.0
304,1.8965439479489155,181.0
305,2.443757788433787,102.0
306,3.472310542893941,170.0
307,4.373976116580857,131.0
308,1.6039611947288555,222.0
309,2.113993863655227,151.0
310,2.053379342547869,213.0
311,2.253846921506493,175.0
312,3.6097678363406143,195.0
313,1.9597839360787428,98.5
314,2.238337041701837,152.0
315,1.603647980076534,232.0
316,2.3056593005479717,196.0
317,2.859531062604118,254.0
318,2.8884235911028755,154.0
319,1.90071268381354,90.0
320,4.210943622825315,218.5
321,2.7915395561763106,132.0
322,3.641494687004297,117.0
323,2.9020641513715684,249.0
324,2.936504437988649,124.0
325,3.1746953195499685,207.0
326,3.2468159589119776,135.0
327,3.4117314280022732,167.0
328,2.964906966711526,189.0
329,2.966023967771118,118.0
330,2.223007851670309,210.0
331,1.924104576994767,116.5
332,2.044213641831373,170.0
333,3.3021886679251033,151.0
334,1.5147788304802206,109.0
335,2.5264523909833874,227.5
336,1.4912689268970856,111.0
337,2.4974032052373607,196.0
338,3.5011047297290663,236.0
339,3.315274081475483,138.0
340,2.685641620091365,88.0
341,2.519985487109887,142.0
342,2.8128964413654463,225.0
343,2.6003071895103678,146.0
344,2.229992019105784,85.0
345,2.3644507109978874,163.0
346,3.4283567972065447,175.0
347,1.7197915116469256,218.0
348,2.7290739880595942,170.0
349,3.218720491967984,176.5
350,3.104316589905787,145.5
351,2.9505520246249306,203.0
352,2.0504896231832346,215.0
353,2.895191251563431,124.0
354,2.0931016011217616,92.0
355,1.9885135190899774,135.0
356,3.5361385866052464,101.0
357,2.6103431554753187,176.5
358,3.4831512674117775,229.0
359,3.067313169903347,157.0
360,3.494574362196493,102.0
361,2.5075739244528927,82.0
362,2.135915360491168,197.0
363,2.9587609477984738,229.0
364,3.7052081123431204,211.0
365,2.9960241619159893,111.0
366,3.3227406049786405,135.0
367,2.794844883232431,126.0
368,2.4107269961558506,218.5
369,2.4608264864182274,149.5
370,1.779673938696477,116.0
371,2.0877442247027465,242.5
372,1.8776063529939284,235.0
373,2.6627843667402153,173.0
374,2.0570962719189487,101.5
375,1.9904934668512952,112.5
376,1.7439239021752837,157.0
377,2.3262521673762615,147.0
378,2.1371310630933866,246.0
379,2.152834502303329,205.0
380,2.1411081101201437,119.0
381,2.004564432828777,125.0
382,2.5838704237514967,88.0
383,3.5618711148770594,182.0
384,3.8230783618302007,134.0
385,2.145996693290348,236.0
386,2.949567466172823,117.0
387,3.3250626408188015,200.0
388,3.613856819331247,171.0
389,2.9730481208068738,244.0
390,1.9624704030407853,158.5
391,3.2304071364268196,244.0
392,2.2167597834862276,181.5
393,1.9798526735627435,173.0
394,1.682094217435341,143.0
395,1.8519199888994624,175.0
396,2.7119932910585214,241.0
397,2.9251769580112184,135.0
398,2.4786369453536765,167.0
399,2.8614545712382586,158.5
400,2.7472246194665693,190.0
401,3.814180376896503,203.0
402,2.197453872963865,195.0
403,1.9635892273952276,91.0
404,3.239736226185483,123.0
405,1.9484833166922482,182.0
406,1.9509346292422094,141.0
407,1.5833583804584055,111.0
408,1.8817183383943876,229.5
409,3.289289236352642,229.0
410,1.693415181342947,201.0
411,2.6309953345325,245.0
412,2.804797548986577,249.0
413,2.379343745967674,159.5
414,3.6205760130138493,212.0
415,3.3839496425077424,181.0
416,2.114267854837212,92.0
417,2.036687110635312,120.0
418,2.008941957079846,180.0
419,2.437562757434453,76.0
420,2.525559631026759,172.0
421,3.3334123635197486,164.0
422,3.7835328573941993,105.0
423,2.399802587395323,113.5
424,3.0449138570933676,151.0
425,1.923490158051984,148.5
426,1.776825014358949,234.0
427,2.3225425172474634,137.0
428,5.294114603646322,127.0
429,3.5888806938558284,229.5
430,2.8674616196072833,105.0
431,2.894632162882154,141.0
432,3.8291042037895644,195.0
433,2.1001478520236914,184.0
434,3.7557888628331955,78.0
435,2.7236173340463226,153.0
436,2.186723505244208,189.0
437,2.036448598526898,120.0
438,1.5853028363091466,155.0
439,2.166335949917849,190.0
440,1.7890504170019792,92.0
441,2.542894423937445,140.0
442,2.744368530962266,118.0
443,3.753990617275584,129.0
444,2.1021693604092024,204.0
445,2.0055084906567395,221.0
446,2.0251186098268033,127.5
447,3.4170916295319076,96.0
448,2.9509208548003985,138.5
449,1.6007191780691774,173.5
450,2.6830475293558966,197.5
451,3.1293426657194754,222.0
452,2.2432902181014285,101.0
453,3.522249815335559,150.0
454,2.1799644207657174,189.0
455,2.52464289651517,145.0
456,2.7280911535851495,157.0
457,1.6702254321895198,140.0
458,3.197656631467866,232.0
459,2.214162650552586,214.0
460,3.162663123321054,85.0
461,3.3661514914514536,90.0
462,3.0556774300732057,111.0
463,3.2960416505601193,158.0
464,2.4185426128296044,123.0
465,1.9540774327559651,226.0
466,2.8768887212632634,151.0
467,2.617075216572603,171.0
468,2.388250158510721,170.0
469,1.9000683400661282,186.0
470,3.041326208452426,175.5
471,3.3444368345327136,189.0
472,2.7262961664112337,161.0
473,2.3749597613643294,102.0
474,2.4583280215880903,203.0
475,2.178283302839429,173.0
476,2.08563484352621,230.0
477,2.695757835769101,231.0
478,1.8489514792989183,220.0
479,2.0373288984013223,241.0
480,3.505696215588804,86.0
481,1.852375686332837,105.0
482,2.0936690675999956,192.5
483,2.6379961509904684,131.0
484,1.8226875611417976,138.0
485,1.5470581139442021,85.0
486,2.4183050001869373,131.0
487,2.7913537077754826,210.5
488,3.0106021540980956,154.0
489,2.382139782201271,239.0
490,3.279251419905209,114.0
491,3.115110042094426,133.0
492,2.8244791287471567,215.5
493,1.4218532972359088,212.5
494,1.7467907657606876,199.0
495,3.041595622070528,199.0
496,2.5528534111451386,164.0
497,1.37403274374859,153.0
498,2.91036891911892,102.0
499,3.0321256545236013,187.0
500,2.1595482039496012,115.0
501,3.3922982197086005,101.0
502,1.8661063360829242,205.0
503,1.9391746205410827,213.5
504,2.1890352863705913,114.0
505,3.1878412521663257,188.5
506,2.569809913020899,151.0
507,2.2574551710907866,119.0
508,2.5782447761234497,224.0
509,1.9738928282319892,153.0
510,2.397879863022732,113.0
511,1.7470251799573087,108.0
512,1.7711192660396504,82.0
513,3.093327024819181,179.0
514,2.3287983734840094,130.0
515,2.7702690806291663,82.0
516,2.078411645862532,127.0
517,2.2156790091399405,198.0
518,3.524816191116016,169.0
519,2.3513322801792182,165.0
520,3.060065859173221,204.0
521,3.1915848458045226,196.0
522,2.4940688131227153,78.0
523,2.95246526237659,228.0
524,2.5773322123059317,123.0
525,1.4771874285073134,107.0
526,2.21988125152275,109.0
527,3.0200922219792012,235.0
528,1.0385853785542751,132.0
529,2.7883421557091914,155.0
530,1.8238081121461016,218.0
531,2.8751670555286406,163.0
532,2.7804626880217644,205.0
533,2.760152972733101,150.0
534,3.7128917333224036,193.0
535,1.1967780922594964,104.5
536,2.3487000710016543,199.0
537,2.9530842221081475,148.0
538,1.818403400665793,110.0
539,2.7975659605141834,167.5
540,2.6730604327552108,102.0
541,2.4946239003490787,208.0
542,1.9034285555597574,133.0
543,3.2571302787543495,180.0
544,1.7158668369972079,133.0
545,2.852061762927539,227.0
546,3.617718428202368,165.0
547,4.589126750835425,104.0
548,3.824516350757351,181.0
549,1.9623007795525,101.0
550,3.760445893493388,206.0
551,2.144475270930937,178.0
552,1.8840799248835445,228.0
553,2.2137096085980033,193.0
554,2.2379764575578904,99.0
555,1.6099735311008014,83.0
556,2.6711528115712584,179.0
557,2.0121539104114174,156.0
558,3.6250252442431914,164.0
559,2.4267804590495383,96.0
560,1.1639118968945277,142.0
561,2.8041619095420534,217.0
562,2.738422519244534,137.5
563,2.7401356883469883,217.0
564,4.040519522585133,214.0
565,3.1942104747733446,98.0
566,3.0003515397892504,151.0
567,1.2424103599641565,202.0
568,3.0329288681866586,93.0
569,2.5175925203578573,104.0
570,2.9262621140566565,135.0
571,2.4716294959386738,202.0
572,2.4461926669660015,232.5
573,3.945541088472554,155.0
574,2.022644655295716,82.0
575,1.9793067363100132,187.5
576,3.1545383770087465,241.0
577,2.8524555843321173,218.5
578,2.1272408507717935,174.0
579,1.9586814829253247,225.0
580,2.4361915116485173,168.0
581,1.8954369663444333,192.0
582,3.011080860228524,118.0
583,1.9582293136755053,216.0
584,2.4863520358557136,161.0
585,1.8219488127279864,224.0
586,1.197173116467096,83.0
587,2.9728829550026807,248.0
588,2.2937758631184813,235.0
589,2.9110528721560796,141.0
590,1.3339674366872327,79.0
591,3.197829261703445,115.5
592,3.25870025367665,197.0
593,2.8168747041952837,132.0
594,1.9346486495871167,123.0
595,2.6815657099636923,123.0
596,2.107882461965802,163.0
597,1.3736608245260697,94.0
598,2.2624390120446765,203.0
599,2.9201364029579158,240.5
600,2.8533606784564576,236.0
601,2.476944004344006,125.0
602,2.154304077733087,212.0
603,2.8618926961928075,130.0
604,1.9522267876780517,143.0
605,2.5523869403793342,207.0
606,2.97124517814386,111.0
607,1.9901101555570044,78.0
608,2.3285117462931613,158.0
609,3.846589244475931,245.0
610,1.9048711896623103,234.5
611,2.2137716480228242,165.0
612,4.263827163292075,122.0
613,2.736659765364303,99.0
614,2.917205591363286,193.5
615,2.136510970280172,173.5
616,3.7352267741463914,115.0
617,3.2207590124156975,166.0
618,2.657036066705369,177.5
619,2.1770484840787216,127.0
620,2.3012340180762028,156.0
621,3.231975365308462,97.0
622,2.1454377513272544,177.0
623,2.63725176613824,85.0
624,1.7969578455075716,248.0
625,2.19205006682616,157.0
626,1.3472746009162981,135.0
627,2.731545877867121,131.0
628,1.8335809750919574,143.0
629,2.8074105935540588,174.0
630,2.1898817499420806,107.0
631,2.749302559663601,123.0
632,2.259720791666321,136.0
633,3.0697848353930217,115.0
634,2.721505493601006,150.0
635,1.9340327981789074,152.0
636,3.401634850960483,176.0
637,3.35836461877546,190.0
638,2.3604683361744145,159.0
639,2.7326623669628165,140.0
640,2.460902684731865,83.0
641,2.1831822063338095,138.0
642,2.1034010003303885,123.0
643,2.3535735128431545,136.0
644,2.2453317480281245,145.0
645,2.392387524635326,98.0
646,3.232853016147441,238.0
647,1.6561617318954178,73.0
648,3.355785840486345,178.0
649,2.5661135095012053,157.0
650,2.6917754504306055,152.0
651,2.1927317209748045,193.0
652,3.042364017075276,92.0
653,2.007010190438714,203.0
654,1.9729493339090594,244.0
655,2.5979022736710125,92.0
656,2.7490386439364487,215.0
657,1.9163066078622888,215.0
658,3.5054292637336624,148.0
659,2.7565024912902785,219.0
660,3.0420314221051186,199.0
661,2.226922659603298,170.0
662,3.5103742562462505,214.0
663,2.9606228809533683,234.0
664,2.208192749824657,121.0
665,2.7150245411642575,81.0
666,3.3259942644270692,184.0
667,1.9346073252960414,134.0
668,2.138708132267246,196.0
669,1.822237538190741,116.0
670,4.321204198357874,135.0
671,2.1463223998024143,178.0
672,1.7136034649847576,191.5
673,2.113487624882631,136.0
674,2.484857028123261,169.0
675,2.5030771756667365,147.0
676,2.5360560843214355,157.0
677,3.09632235640143,128.0
678,2.825353603283089,115.0
679,2.763358528234395,99.0
680,3.0490397771229927,234.0
681,2.280288051078581,136.0
682,2.172059630058079,98.0
683,3.931454066529077,110.0
684,2.4688351237149,102.0
685,2.6621484561941817,220.0
686,2.4632304461775494,141.5
687,2.7878004383407977,208.0
688,4.30970196389947,204.0
689,2.77610379450639,215.0
690,1.4302703336674831,127.0
691,2.4231599449863377,126.0
692,2.4500681513835545,214.0
693,2.691008969829504,104.0
694,3.285491484441807,190.0
695,2.939687923172069,229.0
696,2.115768397991848,97.0
697,2.263357579305881,160.0
698,1.9257161103677924,191.0
699,3.6787705662800287,98.0
700,2.7442334319161183,127.0
701,3.387034755571434,138.0
702,2.462469120317479,156.0
703,2.472327711410161,138.5
704,2.0388226048196163,171.0
705,3.351650691984893,162.0
706,1.5310111396043564,104.0
707,2.335940124656221,149.0
708,2.518878394209146,154.0
709,2.675041494390066,146.0
710,3.4083864960616825,144.0
711,2.154665709622863,232.0
712,1.7070167752767194,80.0
713,2.4434211978831035,214.0
714,3.517792887098517,172.0
715,3.3375898436256954,123.0
716,3.921055796806978,97.0
717,2.4620769847283577,157.0
718,2.5957691222127344,150.5
719,2.7538346100371474,139.0
720,1.7040611547428444,233.0
721,2.1757511769194147,110.0
722,2.7243196521959447,195.0
723,3.443724616330731,194.0
724,2.8669694433721467,158.0
725,5.710934740881683,75.0
726,2.018098403624151,230.5
727,3.072580709182324,167.0
728,2.4844407575038203,169.0
729,4.461526180068515,87.0
730,2.0436968891781757,124.0
731,2.478336086205634,212.0
732,4.031517364807238,215.0
733,1.9268356922222132,155.0
734,2.307510345455617,134.0
735,1.8174106463557542,132.0
736,2.502463513232266,136.0
737,2.6180883404714774,178.5
738,3.225195541280222,234.0
739,4.165147068656653,115.0
740,1.9671495215376371,224.0
741,3.9156431292398337,98.0
742,2.9292432713015564,204.0
743,2.4400503731902785,131.5
744,1.4757090548238974,206.0
745,2.2096457801811638,200.0
746,3.3303911478941615,207.0
747,2.3938962751927306,230.0
748,1.6231930274962167,148.0
749,1.8222151518710012,166.0
750,2.787696720234361,196.0
751,2.2445028053398977,104.0
752,1.5407763091668287,221.0
753,2.2055231231444252,204.0
754,2.2953913329530873,128.0
755,1.94590518098807,114.0
756,2.990539622692258,158.0
757,3.445973735117036,221.0
758,1.319264934796413,201.5
759,2.141192598301308,187.0
760,3.206167056032554,130.5
761,3.1208341731158047,205.0
762,2.0164507386822446,117.0
763,2.155790394926414,168.5
764,4.456724629105003,137.0
765,2.6506315066749098,111.0
766,2.031679075999151,159.0
767,1.8112081921828642,104.0
768,2.061699055687383,120.0
769,3.8697317676731346,126.0
770,2.3096268653207206,131.0
771,4.011423193734405,113.0
772,3.2406765130333883,140.0
773,2.182968332168992,183.0
774,1.7670756699889236,78.0
775,2.576261019266681,93.0
776,2.8071615382585846,171.0
777,3.4759170897243785,84.0
778,1.931544398672441,94.0
779,2.0107449776857567,101.0
780,2.3961415483675355,145.5
781,3.0426095309632575,158.0
782,2.8851002684148477,206.0
783,2.0284278295935887,197.0
784,2.215378029575536,165.0
785,2.373339683274687,116.0
786,2.4042638513834,91.5
787,2.2491821322209056,196.0
788,3.452144849057583,205.0
789,3.377585487856286,141.0
790,2.362710975034843,135.0
791,2.890136138002175,164.0
792,2.4453274141933306,143.0
793,2.787789723823386,81.0
794,1.7554269139804324,199.0
795,2.7685884625632626,136.0
796,2.6020535022337143,134.0
797,2.2418216078361186,133.0
798,1.7386367537515834,104.0
799,3.150510632832911,146.0
800,1.6474069837983802,181.0
801,2.603071055273524,184.0
802,2.710656000429722,124.0
803,2.663027443524817,178.0
804,2.7435274963130527,130.0
805,2.056001059385835,147.0
806,4.002729673814539,152.0
807,1.7602147405708302,168.0
808,3.162110444969982,83.0
809,3.1726686975547453,237.0
810,2.307026436967265,154.0
811,1.9570874674545482,94.5
812,3.6791558648721474,136.0
813,2.574921062651988,241.0
814,1.8163267471352778,191.5
815,4.281785866046417,141.0
816,1.9168375892055638,140.0
817,2.1225561561156763,178.0
818,2.434014897688423,111.0
819,2.4143474405606042,100.0
820,3.6996340086540704,83.0
821,2.2487588747263123,209.0
822,2.8593855830378963,249.0
823,2.8550646624013876,206.0
824,2.069094947604325,140.0
825,1.7564214081202507,151.0
826,1.937957897284705,104.0
827,3.0162394759783466,102.0
828,1.7396809065948085,212.0
829,2.3930266920267353,200.0
830,2.5958455806621776,137.0
831,2.888454255534782,104.5
832,2.5898096866824805,177.0
833,5.7935908335743855,111.0
834,1.1731343882578975,142.0
835,2.809865610570996,84.0
836,2.3976131318471223,104.0
837,1.9310489054215698,114.0
838,3.372628853090608,173.0
839,2.922351577089488,172.0
840,1.9547948180543708,80.0
841,3.3288673397097983,228.0
842,3.2138382081757255,116.0
843,1.8776666654214873,125.0
844,2.1939691319236254,94.0
845,3.078392135415042,119.0
846,1.8544415208063094,214.0
847,4.113258536216878,122.0
848,2.440649437406849,176.0
849,1.4832978142903634,86.0
850,2.1517332156386635,144.0
851,2.4908976661121196,195.0
852,2.0684473106784655,180.0
853,2.50990537560728,82.0
854,1.978129928139481,202.0
855,1.884484219601835,152.0
856,3.682053231748008,165.0
857,3.470413936176261,108.0
858,1.8772435828064522,122.0
859,2.1116534399427542,114.5
860,2.0807591409688464,108.0
861,2.2412148853948217,251.0
862,2.3142570370181157,88.0
863,3.313045852449642,193.0
864,2.7445717182877374,174.0
865,3.7523820204709213,167.0
866,2.3863703701013765,140.5
867,2.002045870162686,82.5
868,2.1659639933655357,244.5
869,3.515700162293714,195.0
870,3.6241043630358556,175.0
871,1.3755023677156424,181.0
872,1.658278845462848,185.0
873,3.2300417273104944,185.0
874,1.7969791338678116,209.5
875,3.021483458062735,210.0
876,3.1748794020845708,163.5
877,2.907825230795855,184.0
878,2.4455339960981983,146.0
879,1.929460068169651,231.0
880,3.003433698445427,181.5
881,1.8174892532395484,173.0
882,3.5578030702222305,178.0
883,2.525028680080801,227.0
884,2.811629590410016,127.0
885,2.3316189792028363,123.0
886,2.2327774378863605,133.0
887,1.7023551429430555,82.5
888,2.318998215771651,216.0
889,3.0344173047122998,108.0
890,2.4446796106743194,95.0
891,1.9130692401290943,226.0
892,2.167293628885275,114.0
893,3.3044292679624268,160.0
894,2.6711727085365506,97.0
895,2.8864827120152037,86.0
896,2.3157829188705503,160.0
897,2.776497285139918,96.0
898,2.409300536427297,73.5
899,1.5637141634643221,84.0
900,2.174499293577292,76.0
901,2.1248182811577245,193.5
902,2.6965475540673385,109.0
903,1.94540700392198,114.0
904,3.1013663450246964,207.5
905,3.2533602313555683,169.0
906,1.954588905538512,100.5
907,2.803584969245416,80.0
908,2.768881863488684,121.5
909,1.977637459341274,163.5
910,2.162356705431886,84.0
911,1.8874422398844712,234.0
912,2.6117711460057733,148.0
913,2.7980514630453683,110.0
914,2.104883384721603,112.0
915,2.1040532237387644,129.0
916,3.0262147477337886,95.5
917,2.254021044995073,170.0
918,2.9280369323113216,140.0
919,3.036695802610798,154.0
920,2.292634114635334,231.0
921,3.105539646937614,150.0
922,3.0282352860925132,125.5
923,2.132490661587114,196.0
924,2.2799361366798836,81.0
925,3.0441213869615535,93.0
926,2.9764333968624554,124.5
927,3.0956524249319166,140.0
928,1.9089975844415228,245.0
929,2.1485127272768976,103.0
930,2.660062430293824,115.0
931,3.4050661033220724,101.0
932,2.8358852535612646,122.0
933,2.9417105024538146,210.0
934,2.8095221646190875,131.0
935,1.906069540155554,223.0
936,4.2664050762436085,148.0
937,2.595147250890362,203.5
938,2.3402247471665705,121.0
939,2.3602492823135752,160.0
940,3.415752096865761,102.0
941,2.847773119880362,203.0
942,2.4261078285814404,128.0
943,2.4782018584121825,237.0
944,1.861843591599463,114.0
945,3.4924427884529354,216.0
946,2.6996899795806937,174.0
947,2.0726617055276275,243.0
948,2.6546027569314146,183.0
949,4.0328021385205775,147.0
950,2.2188962001919865,93.0
951,2.977951694186235,230.0
952,3.2674015598130444,123.0
953,2.555102712782679,222.0
954,1.8004663579656117,207.0
955,1.7842182924904155,203.0
956,3.6682902184620105,196.0
